Tumor type	Proportion treatment related mutations	Total treatment related mutations	AGING	CAPECITABINE/5-FU	CARBOPLATIN	CISPLATIN	OXALIPLATIN
Breast	0.000997008973080758	5	470.453069399974	5.252019243088	NA	NA	NA
Breast	0	0	382.589396728858	1.65019713726258E-023	NA	NA	NA
Breast	0.000601467580897389	5	775.467996401408	4.69026652029433	NA	NA	NA
Breast	0	0	921.736968145235	5.27999953442157E-290	NA	NA	NA
Breast	0.00115824525843347	16	424.934193810953	15.7678555975669	NA	NA	NA
Breast	0.0135632093004864	343	403.920033916697	343.448012395984	NA	NA	NA
Breast	0.00715465052283984	13	243.986309559051	13.118381795443	NA	NA	NA
Breast	0.00569723277265328	21	211.636058341701	20.8223993590482	NA	NA	NA
Breast	0.00110864745011086	3	231.834692695706	2.79081990509209	NA	NA	NA
Breast	0.000671938801881429	13	213.43867885563	13.3824186737697	NA	NA	NA
Breast	0.339679744676168	6173	309.650951013839	6173.42070262932	NA	NA	NA
Breast	0.00985983051750786	185	610.289006092402	185.264209939157	NA	NA	NA
Colon-Rectum	0.0197899487891676	228	1239.19802937414	228.201391238399	NA	NA	NA
Colon-Rectum	0.0135209931208982	171	2164.84874133494	171.013196145639	NA	NA	NA
Colon-Rectum	0.0465618521078093	539	1864.26998428173	539.402232520425	NA	NA	NA
Colon-Rectum	0.0632062678921199	839	1130.58119611097	838.85247527759	NA	NA	NA
Colon-Rectum	0	0	629.92397573349	3e-323	NA	NA	NA
Colon-Rectum	0.00314854960256013	61	1874.27096163476	61.1978757955313	NA	NA	NA
Colon-Rectum	0.0633299825406063	1197	2090.52653502148	1196.86173765832	NA	NA	NA
Colon-Rectum	0.0165611956375387	123	1240.46571891923	123.041426569682	NA	NA	NA
Colon-Rectum	0.014873658412913	352	1902.692513335	352.187394221792	NA	NA	NA
Colon-Rectum	0.222385006634233	8045	1641.30794853488	8045.05748608295	NA	NA	NA
Colon-Rectum	0.0318344238711773	686	1779.43715899513	686.499061475133	NA	NA	NA
Colon-Rectum	0.0376669449081803	361	1078.9547913518	360.665895336916	NA	NA	NA
Colon-Rectum	0.0281870050242698	331	2178.87439576184	330.515299885497	NA	NA	NA
Colon-Rectum	0.0180050660642158	263	1728.65123634936	263.462462252494	NA	NA	NA
Colon-Rectum	0.0324287994623204	386	1531.43024162808	385.638232341659	NA	NA	NA
Colon-Rectum	0	0	845.652524945611	4.41837490569428E-051	NA	NA	NA
Colon-Rectum	0.0213748879542164	310	1657.93654124022	309.539181991849	NA	NA	NA
Colon-Rectum	0.00147329650092081	8	523.317463633658	7.64629363930173	NA	NA	NA
Colon-Rectum	0.125227735505305	2337	1949.56888422296	2336.61482389654	NA	NA	NA
Colon-Rectum	0.00377679161552261	40	1176.34620011164	40.0871185842174	NA	NA	NA
Colon-Rectum	0.014799154334038	259	1482.09334759923	259.051474198058	NA	NA	NA
Colon-Rectum	0.0237594617325484	339	1755.63566914116	339.12439778622	NA	NA	NA
Colon-Rectum	0.0498121206281916	517	1306.02821320425	516.973996803295	NA	NA	NA
Colon-Rectum	0.0256473871918127	827	1968.01114794983	827.280748132709	NA	NA	NA
Colon-Rectum	0.179334648087679	5547	1004.80474134133	5547.06498932128	NA	NA	NA
Colon-Rectum	0.0880452342487884	1199	611.711099961341	1198.99110841408	NA	NA	NA
Colon-Rectum	0.00754045581631788	89	774.239657850627	88.7277769837446	NA	NA	NA
Colon-Rectum	0.0029093931837074	35	949.663835163245	35.4129623865016	NA	NA	NA
Colon-Rectum	0.00178443968593862	20	875.899321992188	19.7921141720061	NA	NA	NA
Colon-Rectum	0.000321812447705478	5	2802.79082223118	4.68490302373714	NA	NA	NA
Colon-Rectum	0.00859835100117786	146	1968.86773804659	145.709738162365	NA	NA	NA
Colon-Rectum	0.0149173168457726	304	1833.41826402905	303.986926094363	NA	NA	NA
Colon-Rectum	0.218016704229087	3289	1568.82044282796	3289.07282132867	NA	NA	NA
Colon-Rectum	0.0824869612956355	1202	1713.91922397485	1201.55600122108	NA	NA	NA
Colon-Rectum	0.106412072080871	2179	1217.00980596422	2178.56520234891	NA	NA	NA
Colon-Rectum	0.000865051903114188	6	1276.85373192298	5.97067442537917	NA	NA	NA
Colon-Rectum	0.0162238183735999	323	1953.81205135887	322.929756791856	NA	NA	NA
Colon-Rectum	0.193516847172082	2573	1369.13122014177	2572.54388734425	NA	NA	NA
Colon-Rectum	0.0577180210964196	777	2097.72759587653	776.94549905445	NA	NA	NA
Colon-Rectum	0.127766018857033	1328	1352.80867870654	1328.06033736911	NA	NA	NA
Colon-Rectum	0.00279888044782087	28	1468.85672989057	27.5862532161912	NA	NA	NA
Colon-Rectum	0.180812101910828	2271	1605.67525055115	2270.97268534847	NA	NA	NA
Colon-Rectum	0.278855639592239	7632	1678.6847983774	7632.02302286508	NA	NA	NA
Colon-Rectum	0.00656065345846368	151	889.269551928525	150.898420825604	NA	NA	NA
Colon-Rectum	0.481366572982443	13188	978.095625235032	13187.5364452997	NA	NA	NA
Colon-Rectum	0.0231981485563148	421	2570.67664900969	421.495479718968	NA	NA	NA
Esophagus	0.0731663035584603	2821	1725.40162950023	2821.00815770764	NA	NA	NA
Urinary-tract	0	0	1472.80154822034	0	NA	NA	NA
Breast	0.000436812773007983	29	215.669998166655	28.7978164726319	NA	NA	NA
Breast	0.00168562053310559	75	515.504322887435	74.8524129723539	NA	NA	NA
Breast	0.0314358907559376	2172	1392.96203627885	2171.90638351479	NA	NA	NA
Breast	0.000965382004676068	64	331.032374045266	64.0275991625752	NA	NA	NA
Breast	0	0	1.92455495639087E-021	4.9291043675621E-067	NA	NA	NA
Breast	0.00110883953012925	64	698.654852781746	64.1369429226018	NA	NA	NA
Breast	0.596174593596284	32603	275.033837059793	32603.3709577964	NA	NA	NA
Breast	0.00514069264069265	1824	1393.59808336565	1824.08292601698	NA	NA	NA
Breast	0.000144069383815245	10	507.368934082067	10.2408506446678	NA	NA	NA
Breast	0.0301655943465879	2002	1459.93787878505	2002.42203682812	NA	NA	NA
Breast	0.00134667179684494	63	441.374744857724	62.9269119786931	NA	NA	NA
Colon-Rectum	0.000109442784224431	36	8694.97688511249	36.1350209446528	NA	NA	NA
Colon-Rectum	0.00726350187652944	2425	10271.769816485	2425.11921403624	NA	NA	NA
Breast	NA	NA	484.537620410337	NA	NA	NA	NA
Breast	NA	NA	216.009239546354	NA	NA	NA	NA
Breast	NA	NA	367.329773529093	NA	NA	NA	NA
Breast	NA	NA	109.058553794266	NA	NA	NA	NA
Breast	NA	NA	291.154296698004	NA	NA	NA	NA
Breast	NA	NA	203.676206935288	NA	NA	NA	NA
Breast	NA	NA	352.182057009068	NA	NA	NA	NA
Breast	NA	NA	558.715184505417	NA	NA	NA	NA
Breast	NA	NA	220.033554503088	NA	NA	NA	NA
Breast	NA	NA	475.754562578875	NA	NA	NA	NA
Breast	NA	NA	243.12604717434	NA	NA	NA	NA
Breast	NA	NA	292.611955464183	NA	NA	NA	NA
Breast	NA	NA	223.379497884515	NA	NA	NA	NA
Breast	NA	NA	341.325242799765	NA	NA	NA	NA
Breast	NA	NA	264.479406875052	NA	NA	NA	NA
Breast	NA	NA	591.433272053856	NA	NA	NA	NA
Breast	NA	NA	196.802405807388	NA	NA	NA	NA
Breast	NA	NA	282.090409274542	NA	NA	NA	NA
Breast	NA	NA	174.932134146866	NA	NA	NA	NA
Breast	NA	NA	166.173199674033	NA	NA	NA	NA
Breast	NA	NA	635.717850073113	NA	NA	NA	NA
Breast	NA	NA	75.092846697446	NA	NA	NA	NA
Breast	NA	NA	549.906951454657	NA	NA	NA	NA
Breast	NA	NA	261.099991822122	NA	NA	NA	NA
Breast	NA	NA	309.188450992925	NA	NA	NA	NA
Breast	NA	NA	156.005231573366	NA	NA	NA	NA
Breast	NA	NA	217.376466288695	NA	NA	NA	NA
Breast	NA	NA	300.902846573241	NA	NA	NA	NA
Breast	NA	NA	205.057657641172	NA	NA	NA	NA
Breast	NA	NA	545.879493518492	NA	NA	NA	NA
Breast	NA	NA	340.226982371433	NA	NA	NA	NA
Breast	NA	NA	420.128261239609	NA	NA	NA	NA
Breast	NA	NA	280.656551351138	NA	NA	NA	NA
Breast	NA	NA	276.211122988266	NA	NA	NA	NA
Breast	NA	NA	334.004232973058	NA	NA	NA	NA
Breast	NA	NA	292.642348911317	NA	NA	NA	NA
Breast	NA	NA	292.650146490891	NA	NA	NA	NA
Breast	NA	NA	514.67696555131	NA	NA	NA	NA
Breast	NA	NA	606.350158021302	NA	NA	NA	NA
Breast	NA	NA	478.959108328482	NA	NA	NA	NA
Breast	NA	NA	343.704748909027	NA	NA	NA	NA
Breast	NA	NA	168.100079863401	NA	NA	NA	NA
Breast	NA	NA	498.121692652745	NA	NA	NA	NA
Breast	NA	NA	539.664657669897	NA	NA	NA	NA
Breast	NA	NA	897.037217745675	NA	NA	NA	NA
Breast	NA	NA	395.897493030224	NA	NA	NA	NA
Breast	NA	NA	270.01665620378	NA	NA	NA	NA
Breast	NA	NA	3e-323	NA	NA	NA	NA
Breast	NA	NA	429.025797626535	NA	NA	NA	NA
Breast	NA	NA	536.669706251904	NA	NA	NA	NA
Breast	NA	NA	214.539888972398	NA	NA	NA	NA
Breast	NA	NA	205.692334020538	NA	NA	NA	NA
Breast	NA	NA	701.42799554367	NA	NA	NA	NA
Breast	NA	NA	356.226499484663	NA	NA	NA	NA
Breast	NA	NA	348.54123523497	NA	NA	NA	NA
Breast	NA	NA	324.602338738548	NA	NA	NA	NA
Breast	NA	NA	972.235965310367	NA	NA	NA	NA
Breast	NA	NA	250.881014575808	NA	NA	NA	NA
Breast	NA	NA	202.973750754119	NA	NA	NA	NA
Breast	NA	NA	287.904171658862	NA	NA	NA	NA
Breast	NA	NA	765.39710128983	NA	NA	NA	NA
Breast	NA	NA	242.663753508573	NA	NA	NA	NA
Breast	NA	NA	140.404788940006	NA	NA	NA	NA
Breast	NA	NA	350.497743315499	NA	NA	NA	NA
Breast	NA	NA	559.237444750973	NA	NA	NA	NA
Breast	NA	NA	626.260522783459	NA	NA	NA	NA
Breast	NA	NA	205.810368282169	NA	NA	NA	NA
Breast	NA	NA	567.754960014044	NA	NA	NA	NA
Breast	NA	NA	268.942650854331	NA	NA	NA	NA
Breast	NA	NA	691.965996082526	NA	NA	NA	NA
Breast	NA	NA	1844.20163211932	NA	NA	NA	NA
Breast	NA	NA	524.483028506606	NA	NA	NA	NA
Breast	NA	NA	478.285387696168	NA	NA	NA	NA
Breast	NA	NA	1.5e-323	NA	NA	NA	NA
Breast	NA	NA	669.105018224652	NA	NA	NA	NA
Breast	NA	NA	192.607625497771	NA	NA	NA	NA
Breast	NA	NA	511.895691299212	NA	NA	NA	NA
Breast	NA	NA	680.180808280306	NA	NA	NA	NA
Breast	NA	NA	429.139687799892	NA	NA	NA	NA
Breast	NA	NA	555.896213555864	NA	NA	NA	NA
Breast	NA	NA	278.484928560565	NA	NA	NA	NA
Breast	NA	NA	558.099684817566	NA	NA	NA	NA
Breast	NA	NA	507.301172144149	NA	NA	NA	NA
Breast	NA	NA	231.719316557875	NA	NA	NA	NA
Breast	NA	NA	383.761262813179	NA	NA	NA	NA
Breast	NA	NA	453.339773837501	NA	NA	NA	NA
Breast	NA	NA	240.082481462356	NA	NA	NA	NA
Breast	NA	NA	353.24691621681	NA	NA	NA	NA
Breast	NA	NA	307.313539514451	NA	NA	NA	NA
Breast	NA	NA	473.590544593588	NA	NA	NA	NA
Breast	NA	NA	596.884191662282	NA	NA	NA	NA
Breast	NA	NA	773.162296773935	NA	NA	NA	NA
Breast	NA	NA	612.320888626239	NA	NA	NA	NA
Breast	NA	NA	374.212133025203	NA	NA	NA	NA
Breast	NA	NA	685.691755078093	NA	NA	NA	NA
Breast	NA	NA	210.735259432203	NA	NA	NA	NA
Breast	NA	NA	382.876143607517	NA	NA	NA	NA
Breast	NA	NA	286.555731052327	NA	NA	NA	NA
Breast	NA	NA	253.875120551186	NA	NA	NA	NA
Breast	NA	NA	320.060515702482	NA	NA	NA	NA
Breast	NA	NA	180.019920001523	NA	NA	NA	NA
Breast	NA	NA	328.832613927364	NA	NA	NA	NA
Breast	NA	NA	323.29769458597	NA	NA	NA	NA
Breast	NA	NA	475.805262485526	NA	NA	NA	NA
Breast	NA	NA	282.087924732093	NA	NA	NA	NA
Breast	NA	NA	385.447727638238	NA	NA	NA	NA
Breast	NA	NA	296.79089438318	NA	NA	NA	NA
Breast	NA	NA	699.250097700671	NA	NA	NA	NA
Breast	NA	NA	889.054094867927	NA	NA	NA	NA
Breast	NA	NA	230.063900663361	NA	NA	NA	NA
Breast	NA	NA	382.074319347999	NA	NA	NA	NA
Breast	NA	NA	288.629342183552	NA	NA	NA	NA
Breast	NA	NA	242.685749656783	NA	NA	NA	NA
Breast	NA	NA	154.618779037854	NA	NA	NA	NA
Breast	NA	NA	513.118448407838	NA	NA	NA	NA
Breast	NA	NA	132.399040169042	NA	NA	NA	NA
Breast	NA	NA	374.981282189464	NA	NA	NA	NA
Breast	NA	NA	284.322367670681	NA	NA	NA	NA
Breast	NA	NA	498.25273809279	NA	NA	NA	NA
Breast	NA	NA	650.636882980086	NA	NA	NA	NA
Breast	NA	NA	51.065195308008	NA	NA	NA	NA
Breast	NA	NA	328.196253644163	NA	NA	NA	NA
Breast	NA	NA	432.723726415681	NA	NA	NA	NA
Breast	NA	NA	193.573558155978	NA	NA	NA	NA
Breast	NA	NA	488.274804530804	NA	NA	NA	NA
Breast	NA	NA	590.292722189867	NA	NA	NA	NA
Breast	NA	NA	208.351263563559	NA	NA	NA	NA
Breast	NA	NA	123.41243130297	NA	NA	NA	NA
Breast	NA	NA	414.769364720939	NA	NA	NA	NA
Breast	NA	NA	372.315590878801	NA	NA	NA	NA
Breast	NA	NA	233.99301667932	NA	NA	NA	NA
Breast	NA	NA	320.172572521647	NA	NA	NA	NA
Breast	NA	NA	263.237188877762	NA	NA	NA	NA
Breast	NA	NA	276.187974985361	NA	NA	NA	NA
Breast	NA	NA	187.51159818648	NA	NA	NA	NA
Breast	NA	NA	392.95913761867	NA	NA	NA	NA
Breast	NA	NA	467.561126209857	NA	NA	NA	NA
Breast	NA	NA	467.041082110119	NA	NA	NA	NA
Breast	NA	NA	409.312831930227	NA	NA	NA	NA
Breast	NA	NA	389.903280393226	NA	NA	NA	NA
Breast	NA	NA	690.435956519905	NA	NA	NA	NA
Breast	NA	NA	527.274883933973	NA	NA	NA	NA
Breast	NA	NA	239.930855139958	NA	NA	NA	NA
Breast	NA	NA	115.613158157935	NA	NA	NA	NA
Breast	NA	NA	363.013182941927	NA	NA	NA	NA
Breast	NA	NA	891.677854628694	NA	NA	NA	NA
Breast	NA	NA	311.024382523794	NA	NA	NA	NA
Breast	NA	NA	213.298995350347	NA	NA	NA	NA
Breast	NA	NA	580.474473533729	NA	NA	NA	NA
Breast	NA	NA	287.62392413437	NA	NA	NA	NA
Breast	NA	NA	284.53484839499	NA	NA	NA	NA
Breast	NA	NA	396.229753915237	NA	NA	NA	NA
Breast	NA	NA	168.904087984249	NA	NA	NA	NA
Breast	NA	NA	226.361552669377	NA	NA	NA	NA
Breast	NA	NA	113.947127832114	NA	NA	NA	NA
Breast	NA	NA	206.946174995201	NA	NA	NA	NA
Breast	NA	NA	311.865566164795	NA	NA	NA	NA
Breast	NA	NA	556.900627118391	NA	NA	NA	NA
Breast	NA	NA	285.173160841892	NA	NA	NA	NA
Breast	NA	NA	499.652609368901	NA	NA	NA	NA
Breast	NA	NA	306.868097425715	NA	NA	NA	NA
Breast	NA	NA	337.636748225354	NA	NA	NA	NA
Breast	NA	NA	189.30153700361	NA	NA	NA	NA
Breast	NA	NA	565.007333874299	NA	NA	NA	NA
Breast	NA	NA	274.658682028515	NA	NA	NA	NA
Breast	NA	NA	665.808366104925	NA	NA	NA	NA
Breast	NA	NA	267.923037950982	NA	NA	NA	NA
Breast	NA	NA	172.579828283613	NA	NA	NA	NA
Breast	NA	NA	415.870187830838	NA	NA	NA	NA
Breast	NA	NA	336.528100433907	NA	NA	NA	NA
Breast	NA	NA	457.752970913668	NA	NA	NA	NA
Breast	NA	NA	276.207788133052	NA	NA	NA	NA
Breast	NA	NA	513.221351503122	NA	NA	NA	NA
Breast	NA	NA	460.83516331734	NA	NA	NA	NA
Breast	NA	NA	276.645349504295	NA	NA	NA	NA
Breast	NA	NA	342.078019076744	NA	NA	NA	NA
Breast	NA	NA	424.098703305321	NA	NA	NA	NA
Breast	NA	NA	625.459024093889	NA	NA	NA	NA
Breast	NA	NA	346.960287453804	NA	NA	NA	NA
Breast	NA	NA	481.992338759528	NA	NA	NA	NA
Breast	NA	NA	341.627844232909	NA	NA	NA	NA
Breast	NA	NA	783.951791964704	NA	NA	NA	NA
Breast	NA	NA	695.006229353684	NA	NA	NA	NA
Breast	NA	NA	246.965196835697	NA	NA	NA	NA
Breast	NA	NA	318.512782978878	NA	NA	NA	NA
Breast	NA	NA	581.264009312378	NA	NA	NA	NA
Breast	NA	NA	196.074538057033	NA	NA	NA	NA
Breast	NA	NA	659.545424844893	NA	NA	NA	NA
Breast	NA	NA	279.83463685056	NA	NA	NA	NA
Breast	NA	NA	421.254459371616	NA	NA	NA	NA
Breast	NA	NA	226.606014042908	NA	NA	NA	NA
Breast	NA	NA	591.255674373977	NA	NA	NA	NA
Breast	NA	NA	318.595946246814	NA	NA	NA	NA
Breast	NA	NA	253.002782499197	NA	NA	NA	NA
Breast	NA	NA	576.776090349951	NA	NA	NA	NA
Breast	NA	NA	882.876151876449	NA	NA	NA	NA
Breast	NA	NA	467.665609208006	NA	NA	NA	NA
Breast	NA	NA	314.683155462699	NA	NA	NA	NA
Breast	NA	NA	243.774707098215	NA	NA	NA	NA
Breast	NA	NA	274.075680754739	NA	NA	NA	NA
Breast	NA	NA	397.10270878154	NA	NA	NA	NA
Breast	NA	NA	305.003820687408	NA	NA	NA	NA
Breast	NA	NA	252.581750109569	NA	NA	NA	NA
Breast	NA	NA	381.293797793108	NA	NA	NA	NA
Breast	NA	NA	150.090126961954	NA	NA	NA	NA
Breast	NA	NA	421.67117409363	NA	NA	NA	NA
Breast	NA	NA	377.218093591429	NA	NA	NA	NA
Breast	NA	NA	458.33799081268	NA	NA	NA	NA
Breast	NA	NA	263.636962898097	NA	NA	NA	NA
Breast	NA	NA	402.075215112745	NA	NA	NA	NA
Breast	NA	NA	476.671795734551	NA	NA	NA	NA
Breast	NA	NA	531.842878440345	NA	NA	NA	NA
Breast	NA	NA	292.785902355794	NA	NA	NA	NA
Breast	NA	NA	384.370861436892	NA	NA	NA	NA
Breast	NA	NA	327.889652837935	NA	NA	NA	NA
Breast	NA	NA	741.094543391682	NA	NA	NA	NA
Breast	NA	NA	321.675206282692	NA	NA	NA	NA
Breast	NA	NA	537.061768454696	NA	NA	NA	NA
Breast	NA	NA	281.560825452136	NA	NA	NA	NA
Breast	NA	NA	306.921426223695	NA	NA	NA	NA
Breast	NA	NA	397.273459683678	NA	NA	NA	NA
Breast	NA	NA	438.087071805484	NA	NA	NA	NA
Breast	NA	NA	541.87749654671	NA	NA	NA	NA
Breast	NA	NA	102.35444111466	NA	NA	NA	NA
Breast	NA	NA	208.721628230231	NA	NA	NA	NA
Breast	NA	NA	712.691042946548	NA	NA	NA	NA
Breast	NA	NA	447.044227859765	NA	NA	NA	NA
Breast	NA	NA	274.798623835126	NA	NA	NA	NA
Breast	NA	NA	264.934852862779	NA	NA	NA	NA
Breast	NA	NA	423.789250434777	NA	NA	NA	NA
Breast	NA	NA	354.261762871081	NA	NA	NA	NA
Breast	NA	NA	174.954703775386	NA	NA	NA	NA
Breast	NA	NA	271.022314250528	NA	NA	NA	NA
Breast	NA	NA	221.045583321025	NA	NA	NA	NA
Breast	NA	NA	248.807477388092	NA	NA	NA	NA
Breast	NA	NA	316.602074672703	NA	NA	NA	NA
Breast	NA	NA	323.318553909048	NA	NA	NA	NA
Breast	NA	NA	373.345115847268	NA	NA	NA	NA
Breast	NA	NA	331.22984228455	NA	NA	NA	NA
Breast	NA	NA	320.792378132774	NA	NA	NA	NA
Breast	NA	NA	435.651543380824	NA	NA	NA	NA
Breast	NA	NA	416.808248421756	NA	NA	NA	NA
Breast	NA	NA	461.49525133266	NA	NA	NA	NA
Breast	NA	NA	348.417711781344	NA	NA	NA	NA
Breast	NA	NA	205.39069271969	NA	NA	NA	NA
Breast	NA	NA	355.161695206544	NA	NA	NA	NA
Breast	NA	NA	559.679362480469	NA	NA	NA	NA
Breast	NA	NA	293.060122500219	NA	NA	NA	NA
Breast	NA	NA	328.173030501605	NA	NA	NA	NA
Breast	NA	NA	317.691289342934	NA	NA	NA	NA
Breast	NA	NA	376.204034325286	NA	NA	NA	NA
Breast	NA	NA	561.955367090029	NA	NA	NA	NA
Breast	NA	NA	197.651331339657	NA	NA	NA	NA
Breast	NA	NA	173.518658423392	NA	NA	NA	NA
Breast	NA	NA	495.512634104223	NA	NA	NA	NA
Breast	NA	NA	502.268393887326	NA	NA	NA	NA
Breast	NA	NA	632.878202195884	NA	NA	NA	NA
Breast	NA	NA	780.898844892954	NA	NA	NA	NA
Breast	NA	NA	663.459409644818	NA	NA	NA	NA
Breast	NA	NA	367.256663625768	NA	NA	NA	NA
Breast	NA	NA	187.953659245466	NA	NA	NA	NA
Breast	NA	NA	282.942243979917	NA	NA	NA	NA
Breast	NA	NA	289.049656893722	NA	NA	NA	NA
Breast	NA	NA	231.182578667905	NA	NA	NA	NA
Breast	NA	NA	558.718409433092	NA	NA	NA	NA
Breast	NA	NA	360.0981731236	NA	NA	NA	NA
Breast	NA	NA	220.930449182038	NA	NA	NA	NA
Breast	NA	NA	733.734848220553	NA	NA	NA	NA
Breast	NA	NA	400.892427498556	NA	NA	NA	NA
Breast	NA	NA	398.098304288283	NA	NA	NA	NA
Breast	NA	NA	185.311375785805	NA	NA	NA	NA
Breast	NA	NA	588.215884993358	NA	NA	NA	NA
Breast	NA	NA	276.552987826837	NA	NA	NA	NA
Breast	NA	NA	256.185454018332	NA	NA	NA	NA
Breast	NA	NA	256.777824485661	NA	NA	NA	NA
Breast	NA	NA	369.797214453181	NA	NA	NA	NA
Breast	NA	NA	394.237042697888	NA	NA	NA	NA
Breast	NA	NA	310.552819081204	NA	NA	NA	NA
Breast	NA	NA	939.985877352825	NA	NA	NA	NA
Breast	NA	NA	265.476093404538	NA	NA	NA	NA
Breast	NA	NA	472.017055483436	NA	NA	NA	NA
Breast	NA	NA	378.275060308622	NA	NA	NA	NA
Breast	NA	NA	680.017798772522	NA	NA	NA	NA
Breast	NA	NA	447.004217549832	NA	NA	NA	NA
Breast	NA	NA	213.085017231174	NA	NA	NA	NA
Breast	NA	NA	549.856158743518	NA	NA	NA	NA
Breast	NA	NA	460.528488357169	NA	NA	NA	NA
Breast	NA	NA	284.91526084246	NA	NA	NA	NA
Breast	NA	NA	479.389743582713	NA	NA	NA	NA
Breast	NA	NA	229.204428986686	NA	NA	NA	NA
Breast	NA	NA	671.267867168644	NA	NA	NA	NA
Breast	NA	NA	437.02310418824	NA	NA	NA	NA
Breast	NA	NA	181.89703527883	NA	NA	NA	NA
Breast	NA	NA	459.0288328646	NA	NA	NA	NA
Breast	NA	NA	249.283024747527	NA	NA	NA	NA
Breast	NA	NA	750.616894905224	NA	NA	NA	NA
Breast	NA	NA	608.577794596482	NA	NA	NA	NA
Breast	NA	NA	476.523663978891	NA	NA	NA	NA
Breast	NA	NA	610.995080575927	NA	NA	NA	NA
Breast	NA	NA	250.024763647312	NA	NA	NA	NA
Breast	NA	NA	196.708272720879	NA	NA	NA	NA
Breast	NA	NA	431.609379848409	NA	NA	NA	NA
Breast	NA	NA	452.462887798062	NA	NA	NA	NA
Breast	NA	NA	213.486235952494	NA	NA	NA	NA
Breast	NA	NA	877.458004611456	NA	NA	NA	NA
Breast	NA	NA	305.200594607012	NA	NA	NA	NA
Breast	NA	NA	337.162862904359	NA	NA	NA	NA
Breast	NA	NA	675.86639056502	NA	NA	NA	NA
Breast	NA	NA	1786.83395660179	NA	NA	NA	NA
Breast	NA	NA	297.650785586928	NA	NA	NA	NA
Breast	NA	NA	453.739173402002	NA	NA	NA	NA
Breast	NA	NA	288.162843717087	NA	NA	NA	NA
Breast	NA	NA	435.453395590388	NA	NA	NA	NA
Breast	NA	NA	274.589125884842	NA	NA	NA	NA
Breast	NA	NA	301.452137673064	NA	NA	NA	NA
Breast	NA	NA	959.878453323438	NA	NA	NA	NA
Breast	NA	NA	415.086128994974	NA	NA	NA	NA
Breast	NA	NA	315.308264082594	NA	NA	NA	NA
Breast	NA	NA	256.934730212833	NA	NA	NA	NA
Breast	NA	NA	283.284316001926	NA	NA	NA	NA
Breast	NA	NA	382.461814715301	NA	NA	NA	NA
Breast	NA	NA	966.251224984074	NA	NA	NA	NA
Breast	NA	NA	606.625257277776	NA	NA	NA	NA
Breast	NA	NA	649.956757667787	NA	NA	NA	NA
Breast	NA	NA	681.056253244599	NA	NA	NA	NA
Breast	NA	NA	199.492530993523	NA	NA	NA	NA
Breast	NA	NA	245.375862514466	NA	NA	NA	NA
Breast	NA	NA	173.212524776967	NA	NA	NA	NA
Breast	NA	NA	123.219254631891	NA	NA	NA	NA
Breast	NA	NA	498.774254874104	NA	NA	NA	NA
Breast	NA	NA	282.786636018613	NA	NA	NA	NA
Breast	NA	NA	232.010524592856	NA	NA	NA	NA
Breast	NA	NA	375.904095233603	NA	NA	NA	NA
Breast	NA	NA	397.051899028632	NA	NA	NA	NA
Breast	NA	NA	268.084752382802	NA	NA	NA	NA
Breast	NA	NA	1013.74142923065	NA	NA	NA	NA
Breast	NA	NA	331.060776479339	NA	NA	NA	NA
Breast	NA	NA	282.562211664654	NA	NA	NA	NA
Breast	NA	NA	377.787176039989	NA	NA	NA	NA
Breast	NA	NA	378.704641459139	NA	NA	NA	NA
Breast	NA	NA	365.717012811757	NA	NA	NA	NA
Breast	NA	NA	494.705177786271	NA	NA	NA	NA
Breast	NA	NA	285.482293257033	NA	NA	NA	NA
Breast	NA	NA	333.003813576249	NA	NA	NA	NA
Breast	NA	NA	311.80511872658	NA	NA	NA	NA
Breast	NA	NA	167.820314974157	NA	NA	NA	NA
Breast	NA	NA	419.651908875837	NA	NA	NA	NA
Breast	NA	NA	720.796423685037	NA	NA	NA	NA
Breast	NA	NA	332.72082477315	NA	NA	NA	NA
Breast	NA	NA	268.712730440613	NA	NA	NA	NA
Breast	NA	NA	625.314524120472	NA	NA	NA	NA
Breast	NA	NA	375.670202594166	NA	NA	NA	NA
Breast	NA	NA	226.084218447599	NA	NA	NA	NA
Breast	NA	NA	401.308772333237	NA	NA	NA	NA
Breast	NA	NA	315.53374450841	NA	NA	NA	NA
Colon-Rectum	NA	NA	1917.42452090629	NA	NA	NA	NA
Colon-Rectum	NA	NA	1572.502240797	NA	NA	NA	NA
Colon-Rectum	NA	NA	1587.53130774928	NA	NA	NA	NA
Colon-Rectum	NA	NA	1143.12574398908	NA	NA	NA	NA
Colon-Rectum	NA	NA	1536.75372221231	NA	NA	NA	NA
Colon-Rectum	NA	NA	1214.5948325445	NA	NA	NA	NA
Colon-Rectum	NA	NA	1753.81378641306	NA	NA	NA	NA
Colon-Rectum	NA	NA	1724.8851469876	NA	NA	NA	NA
Colon-Rectum	NA	NA	1126.71783940295	NA	NA	NA	NA
Colon-Rectum	NA	NA	1911.66267346223	NA	NA	NA	NA
Colon-Rectum	NA	NA	2094.21833753542	NA	NA	NA	NA
Colon-Rectum	NA	NA	1686.93425717791	NA	NA	NA	NA
Colon-Rectum	NA	NA	1453.36968402891	NA	NA	NA	NA
Colon-Rectum	NA	NA	1596.9746641291	NA	NA	NA	NA
Colon-Rectum	NA	NA	787.456756979312	NA	NA	NA	NA
